,name,review,preprocessed_review
488,광안리 그레이 193 호텔,김기두님 그레이193 호텔을 찾아주셔서 감사합니다항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,김기두 님 그레이 193 호텔을 찾아주셔서 감사합니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
489,광안리 그레이 193 호텔,애긔그리워라0025님 그레이193 호텔을 찾아주셔서 감사합니다청결과 서비스 부분은 항상 주의하고 있는 부분입니다 항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,애긔그리워라0025님 그레이 193 호텔을 찾아주셔서 감사합니다 청결과 서비스 부분은 항상 주의하고 있는 부분입니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
490,광안리 그레이 193 호텔,요정님응원해0027님 그레이193 호텔을 찾아주셔서 감사합니다항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,요정 님 응원해 0027님 그레이 193 호텔을 찾아주셔서 감사합니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
491,광안리 그레이 193 호텔,얄루꾸꾸님 그레이193 호텔을 찾아주셔서 감사합니다항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,얄루꾸꾸님 그레이 193 호텔을 찾아주셔서 감사합니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
492,광안리 그레이 193 호텔,뷰 너무 좋은거 아니에여 다음 부산 숙소듀 요기로 갈께용♡,경치 너무 좋은 거 아니에요 다음 부산 숙소듀 요기로 갈게요♡
493,광안리 그레이 193 호텔,영022님 그레이193 호텔을 찾아주셔서 감사합니다또 한 분이 저희 뷰에 빠지셨군요  재방문 꼭 부탁드립니다항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,영 022님 그레이 193 호텔을 찾아주셔서 감사합니다 또 한 분이 저희 경치에 빠지셨군요  재방문 꼭 부탁드립니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
494,광안리 그레이 193 호텔,토닥토닥나그네0029님 그레이193 호텔을 찾아주셔서 감사합니다항상 조식을 맛있게 하기 위해 노력하고 있습니다 항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,토닥토닥 나그네 0029님 그레이 193 호텔을 찾아주셔서 감사합니다 항상 조식을 맛있게 하기 위해 노력하고 있습니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
495,광안리 그레이 193 호텔,비가 와서 곤란했는데 얼리체크인도 해주시고 업그레이드도 해주셔서 덕분에 너무 편하고 즐겁게 여행하구 갑니다   바다랑 가까워서 바다만 여러번 보러 나갔다 왔어요 ,비가 와서 곤란했는데 얼리체크인도 해주시고 업그레이드도 해주셔서 덕분에 너무 편하고 즐겁게 여행하고 갑니다   바다랑 가까워서 바다만 여러 번 보러 나갔다 왔어요 
496,광안리 그레이 193 호텔,으라차차첫사랑0029님 그레이193 호텔을 찾아주셔서 감사합니다저희 그레이 호텔은 해변에서 도보로도 가까워서 편하게 이용가능하셨나봅니다 항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,으라차차 첫사랑 0029님 그레이 193 호텔을 찾아주셔서 감사합니다 저희 그레이 호텔은 해변에서 도보로도 가까워서 편하게 이용 가능하셨나 봅니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
497,광안리 그레이 193 호텔,카운터 보시는 아저씨 분도 친절하셨고저희가 숙소에서 라면을 먹고 음식물을 치우려고 숙소 들어왔는데 싹 다 청소 해주셔서 너무 감사드립니다뷰 있는 곳으로 안한 것 같은데딱히 답답하지도 않았고 테라스같은 곳에 나가서 보면 바다도 잘 보였어요 잘 머물다 갑니다 감사합니다,카운터 보시는 아저씨 분도 친절하셨고 저희가 숙소에서 라면을 먹고 음식물을 치우려고 숙소 들어왔는데 싹 다 청소해주셔서 너무 감사드립니다 경치 있는 곳으로 안한 것 같은데 딱히 답답하지도 않았고 테라스 같은 곳에 나가서 보면 바다도 잘 보였어요 잘 머물다 갑니다 감사합니다
498,광안리 그레이 193 호텔,수우울님 그레이193 호텔을 찾아주셔서 감사합니다객실이 만족스러우셨다니 너무 다행입니다 항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,수어 우울님 그레이 193 호텔을 찾아주셔서 감사합니다 객실이 만족스러우셨다니 너무 다행입니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
499,광안리 그레이 193 호텔,mjjjjjjjjjjjj님 그레이193 호텔을 찾아주셔서 감사합니다항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,mjjjjjjjjjjjj 님 그레이 193 호텔을 찾아주셔서 감사합니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
500,광안리 그레이 193 호텔,그냥 서비스 깨끗함 등등 가격대비 최강입니다,그냥 서비스 깨끗함 등등  구성비  최강입니다
501,광안리 그레이 193 호텔,오학균님 그레이193 호텔을 찾아주셔서 감사합니다항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,오학균님 그레이 193 호텔을 찾아주셔서 감사합니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
502,광안리 그레이 193 호텔,너의기억나타났다0012님 그레이193 호텔을 찾아주셔서 감사합니다오션뷰는 괜찮으셨을지 모르겠습니다 항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,너의 기억 나타났다 0012님 그레이 193 호텔을 찾아주셔서 감사합니다 오션경치는 괜찮으셨을지 모르겠습니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
503,광안리 그레이 193 호텔,피존튜또가스님 그레이193 호텔을 찾아주셔서 감사합니다항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,피존튜또가스님 그레이 193 호텔을 찾아주셔서 감사합니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
504,광안리 그레이 193 호텔,들어가자마자 깨끗하다는 느낌을 받았고 침대도 넓었습니다 욕조는 객실사진에 보이지 않았어서 기대하지 않았는데 있어서 기분 좋게 사용했네요서비스는 사실 키 받을 때 빼곤 요청한 것이 없어서 피드백 남길 것도 없지만 불만사항이 나오지 않았다는 것만으로도 좋은 것 아닐까요 퇴실시간에 거의 맞춰 나왔는데 재촉하지 않아서 좋았네요조식은 엄청난 퀄리티의 뷔페는 아니지만 기본적인 것들은 다 있습니다 볶음밥과 컵라면 식빵 계란 햄 치즈 시리얼 등 입맛에 맞게 아침식사 할 정도는 되네요 제가 간 날은 조식 먹는 분이 많지 않아서 쾌적하게 먹었습니다뷰는 정말 만족스러웠어요 호텔 위치도 블록 끝자락에 있어서 너무 시끄럽지도 않았고요 쾌적하게 잘 지내다 갑니다 다음에 부산 갈 일이 있다면 또 예약 고려할 것 같네요더보기,들어가자마자 깨끗하다는 느낌을 받았고 침대도 넓었습니다 욕조는 객실 사진에 보이지 않아서 기대하지 않았는 데 있어서 기분 좋게 사용했네요 서비스는 사실 키 받을 때 빼곤 요청한 것이 없어서 피드백 남길 것도 없지만 불만사항이 나오지 않았다는 것만으로도 좋은 것 아닐까요 퇴실 시간에 거의 맞춰 나왔는데 재촉하지 않아서 좋았네요 조식은 엄청난 퀄리티의 뷔페는 아니지만 기본적인 것들은 다 있습니다 볶음밥과 컵라면 식빵 계란 햄 치즈 시리얼 등 입맛에 맞게 아침식사할 정도는 되네요 제가 간 날은 조식 먹는 분이 많지 않아서 쾌적하게 먹었습니다 경치는 정말 만족스러웠어요 호텔 위치도 블록 끝자락에 있어서 너무 시끄럽지도 않았고요 쾌적하게 잘 지내다 갑니다 다음에 부산 갈 일이 있다면 또 예약 고려할 것 같네요 
505,광안리 그레이 193 호텔,하트같이가자0032님 그레이193 호텔을 찾아주셔서 감사합니다조식 맛도 항상 신경쓰고 있고 저희의 노력을 알아주시니 너무 감사드립니다항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,하트 같이 가자 0032님 그레이 193 호텔을 찾아주셔서 감사합니다 조식 맛도 항상 신경 쓰고 있고 저희의 노력을 알아주시니 너무 감사드립니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
506,광안리 그레이 193 호텔,호랑나비축하해용0002님 그레이193 호텔을 찾아주셔서 감사합니다항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,호랑나비 축하해요 0002님 그레이 193 호텔을 찾아주셔서 감사합니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
507,광안리 그레이 193 호텔,모든게 다 완벽한 숙소였습니다 정말 잘 묵고 갑니다 감사합니다,모든 게 다 완벽한 숙소였습니다 정말 잘 묵고 갑니다 감사합니다
508,광안리 그레이 193 호텔,따뜻한커피0008님 그레이193 호텔을 찾아주셔서 감사합니다항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,따뜻한 커피 0008님 그레이 193 호텔을 찾아주셔서 감사합니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
509,광안리 그레이 193 호텔,뿡뿡이와함께해0024님 그레이193 호텔을 찾아주셔서 감사합니다항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,뿡뿡이와 함께해 0024님 그레이 193 호텔을 찾아주셔서 감사합니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
510,광안리 그레이 193 호텔,좋았습니다 안내해주시는분들도친절하시고서비스도좋았어요바다도가깝고음식점도가까운곳에많았습니다그런데근처에노래방이있는지노래부르는소리랑음악소리가들려방음에있어조금아쉬웠어요즐거운여행이였습니다,좋았습니다 안내해주시는 분들도 친절하시고 서비스도 좋았어요 바다도 가깝고 음식점도 가까운 곳에 많았습니다 그런데 근처에 노래방이 있는지 노래 부르는 소리랑 음악소리가 들려 방음에 있어 조금 아쉬웠어요 즐거운 여행이었습니다
511,광안리 그레이 193 호텔,별빛좋니0007님 그레이193 호텔을 찾아주셔서 감사합니다항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,별빛 좋니 0007님 그레이 193 호텔을 찾아주셔서 감사합니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
512,광안리 그레이 193 호텔,판다뽀미이님 그레이193 호텔을 찾아주셔서 감사합니다항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,판다 뽀미 이닝 그레이 193 호텔을 찾아주셔서 감사합니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
513,광안리 그레이 193 호텔,숙소 창가에서 찍은 사진입니다  뷰가 진짜 기가막히구여 아침에 커튼사이로 빛들어올때 촥악열면 그냥 광안리 앞바다가 다보입니다 짐보관 서비스도 잘해주시고 방도 깔끔하고 수압도 좋구 잘쉬었다갑니다 근처에 회센타랑 먹을 것 많아서 많이 안움직여도 맛있게 먹고 쉬고 할 수 있습니다 ,숙소 창가에서 찍은 사진입니다  경치가 진짜 기가 막히고요 아침에 커튼 사이로 빛 들어올 때 촥악열면 그냥 광안리 앞바다가 다 보입니다 짐 보관 서비스도 잘해주시고 방도 깔끔하고 수압도 좋고 잘 쉬었다 갑니다 근처에 회 센터랑 먹을 것 많아서 많이 안 움직여도 맛있게 먹고 쉬고 할 수 있습니다 
514,광안리 그레이 193 호텔,스웩조와또0033님 그레이193 호텔을 찾아주셔서 감사합니다항상 최적의 서비스를 위해 노력하겠습니다후기 감사합니다 ,스웩조와또0033님 그레이 193 호텔을 찾아주셔서 감사합니다 항상 최적의 서비스를 위해 노력하겠습니다 후기 감사합니다 
515,광안리 그레이 193 호텔,광안리 간다면 무조건 여기가세요 진짜 강추,광안리 간다면 무조건 여기 가세요 진짜 강추
